Drug1,Drug2,Cell line,label
AZD0156,AZD4320,MHH-ES-1,1
AZD0156,AZD4320,MOLT-13,1
AZD0156,AZD4320,MOLT-16,0
AZD0156,AZD4320,MOLT-4,1
AZD0156,AZD4320,MV-4-11,0
AZD0156,AZD4320,NALM-6,1
AZD0156,AZD4320,NAMALWA,1
AZD0156,AZD4320,NCI-H1299,0
AZD0156,AZD4320,NCI-H1341,1
AZD0156,AZD4320,NCI-H1355,0
AZD0156,AZD4320,NCI-H1573,0
AZD0156,AZD4320,NCI-H1581,1
AZD0156,AZD4320,NCI-H1623,0
AZD0156,AZD4320,NCI-H1651,0
AZD0156,AZD4320,NCI-H1666,0
AZD0156,AZD4320,NCI-H1693,0
AZD0156,AZD4320,NCI-H1755,0
AZD0156,AZD4320,NCI-H1781,0
AZD0156,AZD4320,NCI-H1792,0
AZD0156,AZD4320,NCI-H1876,1
AZD0156,AZD4320,NCI-H1915,1
AZD0156,AZD4320,NCI-H1944,0
AZD0156,AZD4320,NCI-H1975,0
AZD0156,AZD4320,NCI-H2009,0
AZD0156,AZD4320,NCI-H2023,0
AZD0156,AZD4320,NCI-H2085,0
AZD0156,AZD4320,NCI-H2087,0
AZD0156,AZD4320,NCI-H209,1
AZD0156,AZD4320,NCI-H23,0
AZD0156,AZD4320,NCI-H2347,0
AZD0156,AZD4320,NCI-H2405,0
AZD0156,AZD4320,NCI-H3122,0
AZD0156,AZD4320,NCI-H322M,0
AZD0156,AZD4320,NCI-H441,0
AZD0156,AZD4320,NCI-H650,0
AZD0156,AZD4320,NCI-H661,0
AZD0156,AZD4320,NCI-H69,0
AZD0156,AZD4320,NCI-H747,0
AZD0156,AZD4320,NCI-H810,0
AZD0156,AZD4320,NCI-H82,1
AZD0156,AZD4320,NMC-G1,0
AZD0156,AZD4320,NOMO-1,1
AZD0156,AZD4320,NUGC-3,0
AZD0156,AZD4320,OCI-M1,0
AZD0156,AZD4320,OCUM-1,0
AZD0156,AZD4320,OE19,0
AZD0156,AZD4320,ONS-76,0
AZD0156,AZD4320,OPM-2,1
AZD0156,AZD4320,OS-RC-2,0
AZD0156,AZD4320,OVCAR-5,0
AZD0156,AZD4320,OVCAR-8,0
AZD0156,AZD4320,OVISE,0
AZD0156,AZD4320,PA-TU-8902,0
AZD0156,AZD4320,PC-14,0
AZD0156,AZD4320,PC-3,0
AZD0156,AZD4320,RCM-1,0
AZD0156,AZD4320,RERF-GC-1B,1
AZD0156,AZD4320,RERF-LC-KJ,0
AZD0156,AZD4320,RKN,0
AZD0156,AZD4320,RKO,0
AZD0156,AZD4320,RL95-2,0
AZD0156,AZD4320,RPMI-8226,1
AZD0156,AZD4320,RPMI-8402,1
AZD0156,AZD4320,RT-112,0
AZD0156,AZD4320,SBC-5,0
AZD0156,AZD4320,SCC-15,0
AZD0156,AZD4320,SCC-9,0
AZD0156,AZD4320,SHP-77,1
AZD0156,AZD4320,SIMA,0
AZD0156,AZD4320,SJSA-1,1
AZD0156,AZD4320,SK-HEP-1,1
AZD0156,AZD4320,SK-LMS-1,0
AZD0156,AZD4320,SK-LU-1,0
AZD0156,AZD4320,SK-N-AS,0
AZD0156,AZD4320,SK-N-DZ,1
AZD0156,AZD4320,SK-N-FI,0
AZD0156,AZD4320,SK-UT-1,0
AZD0156,AZD4320,SN12C,0
AZD0156,AZD4320,SNG-M,0
AZD0156,AZD4320,SNU-175,0
AZD0156,AZD4320,SNU-387,0
AZD0156,AZD4320,SNU-407,0
AZD0156,AZD4320,SNU-5,1
AZD0156,AZD4320,SNU-61,0
AZD0156,AZD4320,SNU-C1,0
AZD0156,AZD4320,ST486,1
AZD0156,AZD4320,SU-DHL-10,0
AZD0156,AZD4320,SU-DHL-5,0
AZD0156,AZD4320,SUP-B15,0
AZD0156,AZD4320,SUP-M2,1
AZD0156,AZD4320,SUP-T1,0
AZD0156,AZD4320,SW1463,0
AZD0156,AZD4320,SW48,0
AZD0156,AZD4320,SW620,0
AZD0156,AZD4320,Saos-2,0
AZD0156,AZD4320,SiHa,0
AZD0156,AZD4320,T84,0
AZD0156,AZD4320,TE-1,0
AZD0156,AZD4320,TE-10,0
AZD0156,AZD4320,TE-15,0
AZD0156,AZD4320,TE-8,0
AZD0156,AZD4320,TE-9,0
AZD0156,AZD4320,TGBC11TKB,0
AZD0156,AZD4320,TT,0
AZD0156,AZD4320,TT2609-C02,0
AZD0156,AZD4320,TYK-nu,0
AZD0156,AZD4320,UACC-62,0
AZD0156,AZD4320,UACC-812,0
AZD0156,AZD4320,UM-UC-3,0
AZD0156,AZD4320,WM-115,0
AZD0156,AZD4320,WSU-DLCL2,1
AZD0156,AZD4320,YAPC,0
AZD0156,AZD4320,huH-1,0
AZD0156,AZD5991,42-MG-BA,1
AZD0156,AZD5991,647-V,1
AZD0156,AZD5991,8505C,0
AZD0156,AZD5991,A101D,0
AZD0156,AZD5991,A498,0
AZD0156,AZD5991,ALL-SIL,1
AZD0156,AZD5991,AM-38,1
AZD0156,AZD5991,AMO-1,1
AZD0156,AZD5991,BFTC-905,1
AZD0156,AZD5991,BFTC-909,1
AZD0156,AZD5991,BHT-101,1
AZD0156,AZD5991,BT-474,1
AZD0156,AZD5991,BV-173,0
AZD0156,AZD5991,BxPC-3,1
AZD0156,AZD5991,CA46,0
AZD0156,AZD5991,CAL-120,0
AZD0156,AZD5991,CAL-148,1
AZD0156,AZD5991,CAL-51,1
AZD0156,AZD5991,CAL-78,0
AZD0156,AZD5991,CAL-85-1,0
AZD0156,AZD5991,CCK-81,1
AZD0156,AZD5991,CCRF-CEM,1
AZD0156,AZD5991,CFPAC-1,1
AZD0156,AZD5991,COLO-678,0
AZD0156,AZD5991,COLO-679,1
AZD0156,AZD5991,COLO-680N,1
AZD0156,AZD5991,Calu-3,1
AZD0156,AZD5991,Calu-6,1
AZD0156,AZD5991,Caov-3,1
AZD0156,AZD5991,DEL,0
AZD0156,AZD5991,DK-MG,0
AZD0156,AZD5991,DND-41,1
AZD0156,AZD5991,Daudi,1
AZD0156,AZD5991,EBC-1,1
AZD0156,AZD5991,EC-GI-10,1
AZD0156,AZD5991,EJM,1
AZD0156,AZD5991,EKVX,0
AZD0156,AZD5991,EM-2,0
AZD0156,AZD5991,ESS-1,1
AZD0156,AZD5991,FTC-133,0
AZD0156,AZD5991,FU97,0
AZD0156,AZD5991,G-402,1
AZD0156,AZD5991,GA-10,0
AZD0156,AZD5991,GAMG,1
AZD0156,AZD5991,GCT,1
AZD0156,AZD5991,GDM-1,1
AZD0156,AZD5991,GI-1,1
AZD0156,AZD5991,HCC-15,1
AZD0156,AZD5991,HCC1143,0
AZD0156,AZD5991,HCC1187,0
AZD0156,AZD5991,HCC1428,0
AZD0156,AZD5991,HCC1500,1
AZD0156,AZD5991,HCC1806,1
AZD0156,AZD5991,HCT-116,1
AZD0156,AZD5991,HCT-15,1
AZD0156,AZD5991,HDLM-2,1
AZD0156,AZD5991,HH,0
AZD0156,AZD5991,HL-60,1
AZD0156,AZD5991,HOP-92,0
AZD0156,AZD5991,HSC-4,0
AZD0156,AZD5991,HT-1197,0
AZD0156,AZD5991,HT-1376,1
AZD0156,AZD5991,HT55,1
AZD0156,AZD5991,HeLa,0
AZD0156,AZD5991,HuCCT1,0
AZD0156,AZD5991,IGR-1,0
AZD0156,AZD5991,IGR-37,1
AZD0156,AZD5991,IST-MES1,1
AZD0156,AZD5991,JHH-2,1
AZD0156,AZD5991,JURL-MK1,0
AZD0156,AZD5991,JVM-3,0
AZD0156,AZD5991,KARPAS-299,1
AZD0156,AZD5991,KARPAS-422,0
AZD0156,AZD5991,KARPAS-620,1
AZD0156,AZD5991,KELLY,0
AZD0156,AZD5991,KG-1,1
AZD0156,AZD5991,KLE,0
AZD0156,AZD5991,KMRC-1,0
AZD0156,AZD5991,KMS-12-BM,0
AZD0156,AZD5991,KNS-62,0
AZD0156,AZD5991,KP-3,1
AZD0156,AZD5991,KP-N-YN,0
AZD0156,AZD5991,KS-1,0
AZD0156,AZD5991,KURAMOCHI,0
AZD0156,AZD5991,KYM-1,1
AZD0156,AZD5991,KYSE-140,1
AZD0156,AZD5991,KYSE-410,0
AZD0156,AZD5991,KYSE-450,1
AZD0156,AZD5991,KYSE-520,1
AZD0156,AZD5991,L-363,1
AZD0156,AZD5991,L-428,1
AZD0156,AZD5991,LCLC-103H,1
AZD0156,AZD5991,LN-229,1
AZD0156,AZD5991,LOU-NH91,1
AZD0156,AZD5991,LXF-289,1
AZD0156,AZD5991,MDA-MB-436,0
AZD0156,AZD5991,MDA-MB-468,0
AZD0156,AZD5991,MDST8,1
AZD0156,AZD5991,MEL-JUSO,1
AZD0156,AZD5991,MES-SA,1
AZD0156,AZD5991,MFE-296,1
AZD0156,AZD5991,MHH-CALL-2,1
AZD0156,AZD5991,MHH-ES-1,1
AZD0156,AZD5991,MOLM-13,0
AZD0156,AZD5991,MOLT-16,0
AZD0156,AZD5991,MOLT-4,0
AZD0156,AZD5991,MONO-MAC-6,0
AZD0156,AZD5991,NAMALWA,0
AZD0156,AZD5991,NCI-H1048,1
AZD0156,AZD5991,NCI-H1092,1
AZD0156,AZD5991,NCI-H1341,1
AZD0156,AZD5991,NCI-H1355,0
AZD0156,AZD5991,NCI-H1435,1
AZD0156,AZD5991,NCI-H1648,0
AZD0156,AZD5991,NCI-H1650,0
AZD0156,AZD5991,NCI-H1651,1
AZD0156,AZD5991,NCI-H1694,1
AZD0156,AZD5991,NCI-H1792,1
AZD0156,AZD5991,NCI-H1793,1
AZD0156,AZD5991,NCI-H1944,1
AZD0156,AZD5991,NCI-H1963,1
AZD0156,AZD5991,NCI-H2009,0
AZD0156,AZD5991,NCI-H209,1
AZD0156,AZD5991,NCI-H2122,1
AZD0156,AZD5991,NCI-H2170,0
AZD0156,AZD5991,NCI-H2452,1
AZD0156,AZD5991,NCI-H3122,1
AZD0156,AZD5991,NCI-H358,1
AZD0156,AZD5991,NCI-H522,0
AZD0156,AZD5991,NCI-H524,1
AZD0156,AZD5991,NCI-H526,1
AZD0156,AZD5991,NCI-H716,1
AZD0156,AZD5991,NCI-H727,1
AZD0156,AZD5991,NCI-H810,1
AZD0156,AZD5991,NMC-G1,0
AZD0156,AZD5991,NUGC-3,1
AZD0156,AZD5991,NUGC-4,0
AZD0156,AZD5991,OCI-M1,0
AZD0156,AZD5991,OCUM-1,0
AZD0156,AZD5991,OE21,1
AZD0156,AZD5991,OVCAR-3,1
AZD0156,AZD5991,OVCAR-4,1
AZD0156,AZD5991,OVCAR-8,1
AZD0156,AZD5991,P12-ICHIKAWA,1
AZD0156,AZD5991,PA-TU-8902,1
AZD0156,AZD5991,PA-TU-8988T,1
AZD0156,AZD5991,RCC10RGB,0
AZD0156,AZD5991,RD,1
AZD0156,AZD5991,RERF-GC-1B,1
AZD0156,AZD5991,RKN,1
AZD0156,AZD5991,RKO,1
AZD0156,AZD5991,RL95-2,0
AZD0156,AZD5991,RPMI-8226,1
AZD0156,AZD5991,RPMI-8402,0
AZD0156,AZD5991,RT-112,0
AZD0156,AZD5991,Raji,0
AZD0156,AZD5991,SBC-5,1
AZD0156,AZD5991,SCC-9,0
AZD0156,AZD5991,SH-4,1
AZD0156,AZD5991,SIMA,1
AZD0156,AZD5991,SJSA-1,1
AZD0156,AZD5991,SK-LU-1,0
AZD0156,AZD5991,SK-MEL-1,0
AZD0156,AZD5991,SK-MEL-24,0
AZD0156,AZD5991,SK-N-DZ,1
AZD0156,AZD5991,SK-N-SH,1
AZD0156,AZD5991,SK-OV-3,1
AZD0156,AZD5991,SNU-1,0
AZD0156,AZD5991,SNU-16,1
AZD0156,AZD5991,SNU-175,0
AZD0156,AZD5991,SNU-5,1
AZD0156,AZD5991,SNU-C1,0
AZD0156,AZD5991,SNU-C5,1
AZD0156,AZD5991,SU-DHL-10,0
AZD0156,AZD5991,SU-DHL-6,0
AZD0156,AZD5991,SU-DHL-8,0
AZD0156,AZD5991,SW1417,1
AZD0156,AZD5991,SW1463,0
AZD0156,AZD5991,SW48,1
AZD0156,AZD5991,SW948,0
AZD0156,AZD5991,SiHa,1
AZD0156,AZD5991,T98G,1
AZD0156,AZD5991,TE-10,0
AZD0156,AZD5991,TE-15,1
AZD0156,AZD5991,TE-4,1
AZD0156,AZD5991,TOV-112D,0
AZD0156,AZD5991,TOV-21G,0
AZD0156,AZD5991,TT,0
AZD0156,AZD5991,U251,1
AZD0156,AZD5991,UACC-62,0
AZD0156,AZD5991,UACC-812,1
AZD0156,AZD5991,YH-13,0
AZD0156,AZD6738,42-MG-BA,1
AZD0156,AZD6738,5637,0
AZD0156,AZD6738,697,1
AZD0156,AZD6738,769-P,1
AZD0156,AZD6738,786-0,0
AZD0156,AZD6738,8505C,1
AZD0156,AZD6738,A101D,1
AZD0156,AZD6738,A172,1
AZD0156,AZD6738,A549,0
AZD0156,AZD6738,ACHN,0
AZD0156,AZD6738,AGS,1
AZD0156,AZD6738,AMO-1,1
AZD0156,AZD6738,AU565,1
AZD0156,AZD6738,B-CPAP,1
AZD0156,AZD6738,BHT-101,1
AZD0156,AZD6738,BL-41,1
AZD0156,AZD6738,BT-20,1
AZD0156,AZD6738,C2BBe1,0
AZD0156,AZD6738,C32,0
AZD0156,AZD6738,CA46,1
AZD0156,AZD6738,CAL-148,0
AZD0156,AZD6738,CAL-29,1
AZD0156,AZD6738,CAL-33,0
AZD0156,AZD6738,CAL-62,0
AZD0156,AZD6738,CAL-78,0
AZD0156,AZD6738,CAL-85-1,1
AZD0156,AZD6738,CCRF-CEM,1
AZD0156,AZD6738,CL-11,0
AZD0156,AZD6738,CML-T1,0
AZD0156,AZD6738,COLO-680N,0
AZD0156,AZD6738,COR-L105,0
AZD0156,AZD6738,COR-L23,1
AZD0156,AZD6738,COR-L88,1
AZD0156,AZD6738,COR-L95,0
AZD0156,AZD6738,CW-2,0
AZD0156,AZD6738,Caov-4,0
AZD0156,AZD6738,DAN-G,1
AZD0156,AZD6738,DBTRG-05MG,0
AZD0156,AZD6738,DU-145,0
AZD0156,AZD6738,Daoy,1
AZD0156,AZD6738,EBC-1,1
AZD0156,AZD6738,EFM-19,0
AZD0156,AZD6738,EFM-192A,1
AZD0156,AZD6738,EJM,1
AZD0156,AZD6738,EPLC-272H,1
AZD0156,AZD6738,ES-2,0
AZD0156,AZD6738,FU97,0
AZD0156,AZD6738,GA-10,1
AZD0156,AZD6738,GAMG,0
AZD0156,AZD6738,GCIY,1
AZD0156,AZD6738,GI-1,0
AZD0156,AZD6738,GRANTA-519,0
AZD0156,AZD6738,H4,0
AZD0156,AZD6738,HCC1187,1
AZD0156,AZD6738,HCC1419,0
AZD0156,AZD6738,HCC1428,0
AZD0156,AZD6738,HCC1954,1
AZD0156,AZD6738,HCC2157,1
AZD0156,AZD6738,HCC38,0
AZD0156,AZD6738,HDQ-P1,1
AZD0156,AZD6738,HGC-27,1
AZD0156,AZD6738,HH,1
AZD0156,AZD6738,HOS,1
AZD0156,AZD6738,HPAC,1
AZD0156,AZD6738,HSC-2,1
AZD0156,AZD6738,HT-1197,0
AZD0156,AZD6738,HT-144,0
AZD0156,AZD6738,HT-29,0
AZD0156,AZD6738,HuH-7,1
AZD0156,AZD6738,IA-LM,0
AZD0156,AZD6738,IGR-37,0
AZD0156,AZD6738,JHH-1,1
AZD0156,AZD6738,JHH-4,0
AZD0156,AZD6738,JHH-7,1
AZD0156,AZD6738,JURL-MK1,1
AZD0156,AZD6738,JVM-2,1
AZD0156,AZD6738,K-562,0
AZD0156,AZD6738,KARPAS-620,1
AZD0156,AZD6738,KCL-22,1
AZD0156,AZD6738,KE-37,1
AZD0156,AZD6738,KLE,0
AZD0156,AZD6738,KM-H2,1
AZD0156,AZD6738,KM12,1
AZD0156,AZD6738,KMS-12-BM,1
AZD0156,AZD6738,KNS-62,0
AZD0156,AZD6738,KOPN-8,0
AZD0156,AZD6738,KP-N-YN,1
AZD0156,AZD6738,KS-1,0
AZD0156,AZD6738,KU-19-19,1
AZD0156,AZD6738,KYSE-140,1
AZD0156,AZD6738,KYSE-150,1
AZD0156,AZD6738,KYSE-180,1
AZD0156,AZD6738,KYSE-520,0
AZD0156,AZD6738,KYSE-70,1
AZD0156,AZD6738,L-1236,0
AZD0156,AZD6738,L-540,0
AZD0156,AZD6738,LAMA-84,1
AZD0156,AZD6738,LCLC-103H,0
AZD0156,AZD6738,LN-229,0
AZD0156,AZD6738,LXF-289,1
AZD0156,AZD6738,LoVo,1
AZD0156,AZD6738,MDA-MB-231,1
AZD0156,AZD6738,MDA-MB-361,1
AZD0156,AZD6738,MDA-MB-436,0
AZD0156,AZD6738,ME-1,0
AZD0156,AZD6738,MEG-01,1
AZD0156,AZD6738,MEL-JUSO,1
AZD0156,AZD6738,MHH-ES-1,1
AZD0156,AZD6738,MOLM-13,0
AZD0156,AZD6738,MOLP-8,1
AZD0156,AZD6738,MOLT-4,1
AZD0156,AZD6738,MONO-MAC-6,0
AZD0156,AZD6738,MSTO-211H,1
AZD0156,AZD6738,NCI-H1092,0
AZD0156,AZD6738,NCI-H1155,0
AZD0156,AZD6738,NCI-H1299,1
AZD0156,AZD6738,NCI-H1435,0
AZD0156,AZD6738,NCI-H1568,0
AZD0156,AZD6738,NCI-H1573,0
AZD0156,AZD6738,NCI-H1648,1
AZD0156,AZD6738,NCI-H1650,0
AZD0156,AZD6738,NCI-H1651,0
AZD0156,AZD6738,NCI-H1694,1
AZD0156,AZD6738,NCI-H1755,0
AZD0156,AZD6738,NCI-H1781,0
AZD0156,AZD6738,NCI-H1876,1
AZD0156,AZD6738,NCI-H1915,1
AZD0156,AZD6738,NCI-H1944,1
AZD0156,AZD6738,NCI-H1975,1
AZD0156,AZD6738,NCI-H2052,0
AZD0156,AZD6738,NCI-H2066,0
AZD0156,AZD6738,NCI-H2122,1
AZD0156,AZD6738,NCI-H2170,1
AZD0156,AZD6738,NCI-H226,0
AZD0156,AZD6738,NCI-H2347,0
AZD0156,AZD6738,NCI-H2452,0
AZD0156,AZD6738,NCI-H28,0
AZD0156,AZD6738,NCI-H441,0
AZD0156,AZD6738,NCI-H446,1
AZD0156,AZD6738,NCI-H522,0
AZD0156,AZD6738,NCI-H661,1
AZD0156,AZD6738,NCI-H716,1
AZD0156,AZD6738,NCI-H727,1
AZD0156,AZD6738,NMC-G1,0
AZD0156,AZD6738,NOMO-1,1
AZD0156,AZD6738,NUGC-3,1
AZD0156,AZD6738,OCI-AML5,0
AZD0156,AZD6738,OCI-M1,1
AZD0156,AZD6738,OCUM-1,1
AZD0156,AZD6738,OE33,0
AZD0156,AZD6738,ONS-76,1
AZD0156,AZD6738,OPM-2,1
AZD0156,AZD6738,OVCAR-3,1
AZD0156,AZD6738,OVCAR-4,1
AZD0156,AZD6738,OVCAR-8,1
AZD0156,AZD6738,OVTOKO,1
AZD0156,AZD6738,PA-TU-8988T,1
AZD0156,AZD6738,PC-14,1
AZD0156,AZD6738,RD,0
AZD0156,AZD6738,RERF-GC-1B,1
AZD0156,AZD6738,RERF-LC-KJ,1
AZD0156,AZD6738,RH-41,1
AZD0156,AZD6738,RKN,0
AZD0156,AZD6738,RKO,1
AZD0156,AZD6738,RPMI-8226,1
AZD0156,AZD6738,RPMI-8402,1
AZD0156,AZD6738,RT-112,1
AZD0156,AZD6738,Raji,1
AZD0156,AZD6738,SBC-5,1
AZD0156,AZD6738,SCC-15,0
AZD0156,AZD6738,SF539,1
AZD0156,AZD6738,SH-4,1
AZD0156,AZD6738,SHP-77,1
AZD0156,AZD6738,SK-CO-1,0
AZD0156,AZD6738,SK-ES-1,1
AZD0156,AZD6738,SK-LMS-1,1
AZD0156,AZD6738,SK-MM-2,0
AZD0156,AZD6738,SK-N-AS,0
AZD0156,AZD6738,SK-N-DZ,1
AZD0156,AZD6738,SK-UT-1,1
AZD0156,AZD6738,SN12C,0
AZD0156,AZD6738,SNG-M,1
AZD0156,AZD6738,SNU-175,1
AZD0156,AZD6738,SNU-387,1
AZD0156,AZD6738,SNU-407,0
AZD0156,AZD6738,SNU-5,0
AZD0156,AZD6738,SNU-C1,1
AZD0156,AZD6738,SNU-C5,1
AZD0156,AZD6738,SU-DHL-10,1
AZD0156,AZD6738,SU-DHL-5,1
AZD0156,AZD6738,SU-DHL-6,1
AZD0156,AZD6738,SUP-B15,1
AZD0156,AZD6738,SUP-M2,1
AZD0156,AZD6738,SUP-T1,0
AZD0156,AZD6738,SW837,1
AZD0156,AZD6738,Saos-2,0
AZD0156,AZD6738,SiHa,0
AZD0156,AZD6738,TC-71,1
AZD0156,AZD6738,TCCSUP,0
AZD0156,AZD6738,TE-1,0
AZD0156,AZD6738,TE-5,0
AZD0156,AZD6738,TE-6,1
AZD0156,AZD6738,TE-8,1
AZD0156,AZD6738,TOV-21G,1
AZD0156,AZD6738,TT,0
AZD0156,AZD6738,UACC-257,0
AZD0156,AZD6738,VMRC-RCZ,0
AZD0156,AZD6738,WM-115,0
AZD0156,AZD6738,WSU-DLCL2,1
AZD0156,AZD6738,ZR-75-30,0
AZD0156,AZD6738,huH-1,1
AZD0156,AZD7648,42-MG-BA,0
AZD0156,AZD7648,697,0
AZD0156,AZD7648,786-0,1
AZD0156,AZD7648,8-MG-BA,1
AZD0156,AZD7648,ACHN,1
AZD0156,AZD7648,AGS,1
AZD0156,AZD7648,ALL-SIL,1
AZD0156,AZD7648,AU565,1
AZD0156,AZD7648,AsPC-1,0
AZD0156,AZD7648,B-CPAP,0
AZD0156,AZD7648,BL-41,1
AZD0156,AZD7648,BT-20,1
AZD0156,AZD7648,BT-474,1
AZD0156,AZD7648,C2BBe1,0
AZD0156,AZD7648,C32,1
AZD0156,AZD7648,CA46,0
AZD0156,AZD7648,CAL-148,1
AZD0156,AZD7648,CAL-29,0
AZD0156,AZD7648,CAL-33,1
AZD0156,AZD7648,CAL-62,1
AZD0156,AZD7648,CAL-85-1,0
AZD0156,AZD7648,CAS-1,0
AZD0156,AZD7648,CL-11,1
AZD0156,AZD7648,CML-T1,0
AZD0156,AZD7648,COLO-678,0
AZD0156,AZD7648,COR-L23,0
AZD0156,AZD7648,COR-L311,0
AZD0156,AZD7648,COR-L88,0
AZD0156,AZD7648,Calu-3,0
AZD0156,AZD7648,Calu-6,1
AZD0156,AZD7648,Caov-4,1
AZD0156,AZD7648,DEL,1
AZD0156,AZD7648,DK-MG,1
AZD0156,AZD7648,DND-41,1
AZD0156,AZD7648,Daudi,1
AZD0156,AZD7648,EBC-1,1
AZD0156,AZD7648,EC-GI-10,1
AZD0156,AZD7648,EFM-192A,0
AZD0156,AZD7648,EJM,1
AZD0156,AZD7648,EKVX,1
AZD0156,AZD7648,ES-2,1
AZD0156,AZD7648,ESS-1,1
AZD0156,AZD7648,FTC-133,1
AZD0156,AZD7648,G-401,1
AZD0156,AZD7648,G-402,0
AZD0156,AZD7648,GAMG,0
AZD0156,AZD7648,GI-1,1
AZD0156,AZD7648,GRANTA-519,1
AZD0156,AZD7648,H4,0
AZD0156,AZD7648,HCC-78,1
AZD0156,AZD7648,HCC1143,1
AZD0156,AZD7648,HCC1187,0
AZD0156,AZD7648,HCC1500,1
AZD0156,AZD7648,HCC1806,1
AZD0156,AZD7648,HCC1954,1
AZD0156,AZD7648,HCC70,0
AZD0156,AZD7648,HCT-116,1
AZD0156,AZD7648,HCT-15,0
AZD0156,AZD7648,HGC-27,1
AZD0156,AZD7648,HH,0
AZD0156,AZD7648,HL-60,1
AZD0156,AZD7648,HOS,0
AZD0156,AZD7648,HSC-2,1
AZD0156,AZD7648,HSC-3,1
AZD0156,AZD7648,HT-1376,1
AZD0156,AZD7648,HT-144,1
AZD0156,AZD7648,HT-29,1
AZD0156,AZD7648,HuCCT1,1
AZD0156,AZD7648,IGR-1,0
AZD0156,AZD7648,IGR-37,1
AZD0156,AZD7648,JHH-1,1
AZD0156,AZD7648,JHH-2,0
AZD0156,AZD7648,JHH-4,1
AZD0156,AZD7648,JJN-3,0
AZD0156,AZD7648,JURL-MK1,0
AZD0156,AZD7648,JVM-3,0
AZD0156,AZD7648,KARPAS-422,0
AZD0156,AZD7648,KARPAS-620,0
AZD0156,AZD7648,KCL-22,1
AZD0156,AZD7648,KG-1,0
AZD0156,AZD7648,KLE,1
AZD0156,AZD7648,KM-H2,1
AZD0156,AZD7648,KMRC-20,0
AZD0156,AZD7648,KMS-12-BM,1
AZD0156,AZD7648,KOPN-8,1
AZD0156,AZD7648,KP-N-YN,1
AZD0156,AZD7648,KS-1,0
AZD0156,AZD7648,KU-19-19,1
AZD0156,AZD7648,KYM-1,1
AZD0156,AZD7648,KYSE-140,0
AZD0156,AZD7648,KYSE-150,1
AZD0156,AZD7648,KYSE-70,1
AZD0156,AZD7648,L-1236,1
AZD0156,AZD7648,L-363,1
AZD0156,AZD7648,LN-18,1
AZD0156,AZD7648,LN-229,0
AZD0156,AZD7648,LOU-NH91,1
AZD0156,AZD7648,MDA-MB-157,1
AZD0156,AZD7648,MDA-MB-175-VII,0
AZD0156,AZD7648,MDA-MB-231,1
AZD0156,AZD7648,MDA-MB-453,1
AZD0156,AZD7648,MDA-MB-468,1
AZD0156,AZD7648,MDST8,1
AZD0156,AZD7648,MES-SA,1
AZD0156,AZD7648,MFE-280,1
AZD0156,AZD7648,MFE-296,1
AZD0156,AZD7648,MHH-ES-1,1
AZD0156,AZD7648,MOLM-13,1
AZD0156,AZD7648,MOLP-8,1
AZD0156,AZD7648,MOLT-4,1
AZD0156,AZD7648,MONO-MAC-6,0
AZD0156,AZD7648,MSTO-211H,1
AZD0156,AZD7648,NAMALWA,0
AZD0156,AZD7648,NCI-H1048,1
AZD0156,AZD7648,NCI-H1092,0
AZD0156,AZD7648,NCI-H1341,1
AZD0156,AZD7648,NCI-H1435,1
AZD0156,AZD7648,NCI-H1573,0
AZD0156,AZD7648,NCI-H1648,1
AZD0156,AZD7648,NCI-H1651,1
AZD0156,AZD7648,NCI-H1693,1
AZD0156,AZD7648,NCI-H1781,1
AZD0156,AZD7648,NCI-H1792,1
AZD0156,AZD7648,NCI-H1793,1
AZD0156,AZD7648,NCI-H196,0
AZD0156,AZD7648,NCI-H1963,1
AZD0156,AZD7648,NCI-H2052,1
AZD0156,AZD7648,NCI-H209,1
AZD0156,AZD7648,NCI-H2122,1
AZD0156,AZD7648,NCI-H2170,1
AZD0156,AZD7648,NCI-H23,0
AZD0156,AZD7648,NCI-H2342,0
AZD0156,AZD7648,NCI-H2347,1
AZD0156,AZD7648,NCI-H358,1
AZD0156,AZD7648,NCI-H446,1
AZD0156,AZD7648,NCI-H520,1
AZD0156,AZD7648,NCI-H526,1
AZD0156,AZD7648,NCI-H650,1
AZD0156,AZD7648,NCI-H661,1
AZD0156,AZD7648,NCI-H727,1
AZD0156,AZD7648,NCI-H747,1
AZD0156,AZD7648,NCI-H810,1
AZD0156,AZD7648,NCI-N87,1
AZD0156,AZD7648,NMC-G1,0
AZD0156,AZD7648,NOMO-1,1
AZD0156,AZD7648,OCI-AML2,0
AZD0156,AZD7648,OCI-AML5,1
AZD0156,AZD7648,OCI-M1,1
AZD0156,AZD7648,OE21,0
AZD0156,AZD7648,OE33,1
AZD0156,AZD7648,OPM-2,0
AZD0156,AZD7648,OVCAR-3,1
AZD0156,AZD7648,OVCAR-4,0
AZD0156,AZD7648,OVCAR-5,0
AZD0156,AZD7648,OVTOKO,0
AZD0156,AZD7648,PA-TU-8988T,1
AZD0156,AZD7648,PC-14,1
AZD0156,AZD7648,PSN1,0
AZD0156,AZD7648,RCC10RGB,0
AZD0156,AZD7648,RD,0
AZD0156,AZD7648,RH-41,1
AZD0156,AZD7648,RKN,0
AZD0156,AZD7648,RKO,1
AZD0156,AZD7648,RPMI-7951,0
AZD0156,AZD7648,RPMI-8226,1
